"index","subj_idx","Sex","BirthYear","Education","shapeFileName","shape","shapeEn","shapeName","shapeNameEn","characterName","characterNameEn","misNum","correctResp","subjResp","series","condition","block","blockType","trial","response","acc","rt","time_elapsed"
"sv020003","sv020003","male",1996,"university","Squ.png","Squ","square","五边形","pentagon",NA,NA,3,"n","m",0,"mismatch",4,"formal",63,0,0,"622.7749999999069",3340223
"sv020003","sv020003","male",1996,"university","Squ.png","Squ","square","正方形","square",NA,NA,3,"m","m",0,"match",4,"formal",64,1,1,"451.47499999962747",3341878
"sv020003","sv020003","male",1996,"university","Squ.png","Squ","square","五边形","pentagon",NA,NA,3,"n","n",0,"mismatch",4,"formal",65,1,1,"594.4500000006519",3343675
"sv020003","sv020003","male",1996,"university","Cir.png","Cir","circular","圆形","circular",NA,NA,3,"m","m",0,"match",4,"formal",66,1,1,"511.0150000001304",3345389
"sv020003","sv020003","male",1996,"university","Cir.png","Cir","circular","五边形","pentagon",NA,NA,3,"n","n",0,"mismatch",4,"formal",67,1,1,"1057.1550000007264",3347648
"sv020003","sv020003","male",1996,"university","Pen.png","Pen","pentagon","圆形","circular",NA,NA,3,"n","n",0,"mismatch",4,"formal",68,1,1,"654.4200000008568",3349505
"sv020003","sv020003","male",1996,"university","Cir.png","Cir","circular","正方形","square",NA,NA,3,"n","n",0,"mismatch",4,"formal",69,1,1,"537.6249999990687",3351246
"sv020003","sv020003","male",1996,"university","Pen.png","Pen","pentagon","三角形","triangle",NA,NA,3,"n","n",0,"mismatch",4,"formal",70,1,1,"537.4499999997206",3352987
"sv020003","sv020003","male",1996,"university","Pen.png","Pen","pentagon","圆形","circular",NA,NA,3,"n","n",0,"mismatch",4,"formal",71,1,1,"536.2299999995157",3354728
"sv020003","sv020003","male",1996,"university","Tri.png","Tri","triangle","圆形","circular",NA,NA,3,"n","n",0,"mismatch",4,"formal",72,1,1,"653.6000000014901",3356585
"sv020003","sv020003","male",1996,"university","Cir.png","Cir","circular","三角形","triangle",NA,NA,3,"n","n",0,"mismatch",4,"formal",73,1,1,"594.5849999990314",3358383
"sv020003","sv020003","male",1996,"university","Cir.png","Cir","circular","圆形","circular",NA,NA,3,"m","m",0,"match",4,"formal",74,1,1,"483.1200000010431",3360069
"sv020003","sv020003","male",1996,"university","Squ.png","Squ","square","五边形","pentagon",NA,NA,3,"n","n",0,"mismatch",4,"formal",75,1,1,"826.0300000002608",3362098
"sv020003","sv020003","male",1996,"university","Tri.png","Tri","triangle","正方形","square",NA,NA,3,"n","n",0,"mismatch",4,"formal",76,1,1,"595.4450000007637",3363895
"sv020003","sv020003","male",1996,"university","Squ.png","Squ","square","正方形","square",NA,NA,3,"m","m",0,"match",4,"formal",77,1,1,"453.1699999985285",3365551
"sv020003","sv020003","male",1996,"university","Squ.png","Squ","square","正方形","square",NA,NA,3,"m","m",0,"match",4,"formal",78,1,1,"538.0600000009872",3367292
"sv020003","sv020003","male",1996,"university","Tri.png","Tri","triangle","正方形","square",NA,NA,3,"n","n",0,"mismatch",4,"formal",79,1,1,"537.4250000002794",3369032
"sv020003","sv020003","male",1996,"university","Pen.png","Pen","pentagon","五边形","pentagon",NA,NA,3,"m","n",0,"match",4,"formal",80,0,0,"538.0849999999627",3370773
"sv020003","sv020003","male",1996,"university","Pen.png","Pen","pentagon","三角形","triangle",NA,NA,3,"n","n",0,"mismatch",4,"formal",81,1,1,"538.3550000009127",3372514
"sv020003","sv020003","male",1996,"university","Squ.png","Squ","square","三角形","triangle",NA,NA,3,"n","n",0,"mismatch",4,"formal",82,1,1,"509.6400000001304",3374227
"sv020003","sv020003","male",1996,"university","Pen.png","Pen","pentagon","正方形","square",NA,NA,3,"n","n",0,"mismatch",4,"formal",83,1,1,"655.4499999983236",3376084
"sv020003","sv020003","male",1996,"university","Tri.png","Tri","triangle","圆形","circular",NA,NA,3,"n","n",0,"mismatch",4,"formal",84,1,1,"596.4450000012293",3377883
"sv020003","sv020003","male",1996,"university","Pen.png","Pen","pentagon","五边形","pentagon",NA,NA,3,"m","m",0,"match",4,"formal",85,1,1,"568.2250000005588",3379655
"sv020003","sv020003","male",1996,"university","Pen.png","Pen","pentagon","五边形","pentagon",NA,NA,3,"m","m",0,"match",4,"formal",86,1,1,"539.9699999997392",3381397
"sv020003","sv020003","male",1996,"university","Pen.png","Pen","pentagon","正方形","square",NA,NA,3,"n","m",0,"mismatch",4,"formal",87,0,0,"567.6149999997579",3383167
"sv020003","sv020003","male",1996,"university","Pen.png","Pen","pentagon","五边形","pentagon",NA,NA,3,"m","n",0,"match",4,"formal",88,0,0,"653.3899999991991",3385023
"sv020003","sv020003","male",1996,"university","Tri.png","Tri","triangle","正方形","square",NA,NA,3,"n","n",0,"mismatch",4,"formal",89,1,1,"536.0299999993294",3386764
"sv020003","sv020003","male",1996,"university","Tri.png","Tri","triangle","圆形","circular",NA,NA,3,"n","n",0,"mismatch",4,"formal",90,1,1,"655.6699999985285",3388621
"sv020003","sv020003","male",1996,"university","Pen.png","Pen","pentagon","五边形","pentagon",NA,NA,3,"m","m",0,"match",4,"formal",91,1,1,"540.6049999999814",3390364
"sv020003","sv020003","male",1996,"university","Cir.png","Cir","circular","三角形","triangle",NA,NA,3,"n","n",0,"mismatch",4,"formal",92,1,1,"479.82500000018626",3392046
"sv020003","sv020003","male",1996,"university","Tri.png","Tri","triangle","三角形","triangle",NA,NA,3,"m","n",0,"match",4,"formal",93,0,0,"567.6150000002235",3393816
"sv020003","sv020003","male",1996,"university","Cir.png","Cir","circular","三角形","triangle",NA,NA,3,"n","n",0,"mismatch",4,"formal",94,1,1,"568.14500000095",3395587
"sv020003","sv020003","male",1996,"university","Squ.png","Squ","square","三角形","triangle",NA,NA,3,"n","n",0,"mismatch",4,"formal",95,1,1,"567.4049999997951",3397357
"sv020003","sv020003","male",1996,"university","Pen.png","Pen","pentagon","三角形","triangle",NA,NA,3,"n","n",0,"mismatch",4,"formal",96,1,1,"625.1599999996834",3399186
"sv020003","sv020003","male",1996,"university","Tri.png","Tri","triangle","三角形","triangle",NA,NA,1,"m","m",0,"match",1,"prac",1,1,1,"779.1199999991804",3544646
"sv020003","sv020003","male",1996,"university","Tri.png","Tri","triangle","三角形","triangle",NA,NA,1,"m","m",0,"match",1,"prac",2,1,1,"463.71999999973923",3547515
"sv020003","sv020003","male",1996,"university","Cir.png","Cir","circular","五边形","pentagon",NA,NA,1,"n","n",0,"mismatch",1,"prac",3,1,1,"574.9550000000745",3550496
"sv020003","sv020003","male",1996,"university","Pen.png","Pen","pentagon","五边形","pentagon",NA,NA,1,"m","m",0,"match",1,"prac",4,1,1,"637.0249999999069",3553539
"sv020003","sv020003","male",1996,"university","Cir.png","Cir","circular","圆形","circular",NA,NA,1,"m","m",0,"match",1,"prac",5,1,1,"547.8699999982491",3556493
"sv020003","sv020003","male",1996,"university","Cir.png","Cir","circular","圆形","circular",NA,NA,1,"m","m",0,"match",1,"prac",6,1,1,"432.9799999995157",3559332
"sv020003","sv020003","male",1996,"university","Cir.png","Cir","circular","三角形","triangle",NA,NA,1,"n","n",0,"mismatch",1,"prac",7,1,1,"578.22999999905",3562314
"sv020003","sv020003","male",1996,"university","Cir.png","Cir","circular","三角形","triangle",NA,NA,1,"n","n",0,"mismatch",1,"prac",8,1,1,"576.6350000011735",3565298
"sv020003","sv020003","male",1996,"university","Tri.png","Tri","triangle","圆形","circular",NA,NA,1,"n","m",0,"mismatch",1,"prac",9,0,0,"666.5900000007823",3568369
"sv020003","sv020003","male",1996,"university","Squ.png","Squ","square","正方形","square",NA,NA,1,"m","m",0,"match",1,"prac",10,1,1,"557.9950000010431",3571333
"sv020003","sv020003","male",1996,"university","Tri.png","Tri","triangle","三角形","triangle",NA,NA,1,"m","n",0,"match",1,"prac",11,0,0,"460.46500000031665",3574199
"sv020003","sv020003","male",1996,"university","Tri.png","Tri","triangle","三角形","triangle",NA,NA,1,"m","m",0,"match",1,"prac",12,1,1,"548.8299999996088",3577155
"sv020003","sv020003","male",1996,"university","Cir.png","Cir","circular","正方形","square",NA,NA,1,"n","n",0,"mismatch",1,"prac",13,1,1,"576.5400000000373",3580137
"sv020003","sv020003","male",1996,"university","Squ.png","Squ","square","三角形","triangle",NA,NA,1,"n","n",0,"mismatch",1,"prac",14,1,1,"548.8999999999069",3583092
"sv020003","sv020003","male",1996,"university","Tri.png","Tri","triangle","三角形","triangle",NA,NA,1,"m","m",0,"match",1,"prac",15,1,1,"666.9999999995343",3586163
"sv020003","sv020003","male",1996,"university","Pen.png","Pen","pentagon","五边形","pentagon",NA,NA,1,"m","m",0,"match",1,"prac",16,1,1,"605.8149999990128",3589175
"sv020003","sv020003","male",1996,"university","Tri.png","Tri","triangle","正方形","square",NA,NA,1,"n","n",0,"mismatch",1,"prac",17,1,1,"576.8600000012666",3592157
"sv020003","sv020003","male",1996,"university","Tri.png","Tri","triangle","三角形","triangle",NA,NA,1,"m","n",0,"match",1,"prac",18,0,0,"638.2999999984168",3595201
"sv020003","sv020003","male",1996,"university","Pen.png","Pen","pentagon","五边形","pentagon",NA,NA,1,"m","m",0,"match",1,"prac",19,1,1,"547.3000000002794",3598153
"sv020003","sv020003","male",1996,"university","Tri.png","Tri","triangle","正方形","square",NA,NA,1,"n","m",0,"mismatch",1,"prac",20,0,0,"1097.9599999990314",3601656
"sv020003","sv020003","male",1996,"university","Squ.png","Squ","square","圆形","circular",NA,NA,1,"n","n",0,"mismatch",1,"prac",21,1,1,"690.8350000013597",3604752
"sv020003","sv020003","male",1996,"university","Squ.png","Squ","square","正方形","square",NA,NA,1,"m","null",0,"match",1,"prac",22,0,0,"null",3608497
"sv020003","sv020003","male",1996,"university","Tri.png","Tri","triangle","五边形","pentagon",NA,NA,1,"n","n",0,"mismatch",1,"prac",23,1,1,"652.8799999994226",3611555
"sv020003","sv020003","male",1996,"university","Pen.png","Pen","pentagon","正方形","square",NA,NA,1,"n","n",0,"mismatch",1,"prac",24,1,1,"665.4749999996275",3614626
"sv020003","sv020003","male",1996,"university","Squ.png","Squ","square","三角形","triangle",NA,NA,1,"n","n",0,"mismatch",1,"prac",25,1,1,"549.8150000004098",3617581
"sv020003","sv020003","male",1996,"university","Cir.png","Cir","circular","五边形","pentagon",NA,NA,1,"n","n",0,"mismatch",1,"prac",26,1,1,"664.3700000005774",3620651
"sv020003","sv020003","male",1996,"university","Tri.png","Tri","triangle","正方形","square",NA,NA,1,"n","n",0,"mismatch",1,"prac",27,1,1,"548.3299999996088",3623605
"sv020003","sv020003","male",1996,"university","Cir.png","Cir","circular","圆形","circular",NA,NA,1,"m","m",0,"match",1,"prac",28,1,1,"577.359999999404",3626590
"sv020003","sv020003","male",1996,"university","Pen.png","Pen","pentagon","三角形","triangle",NA,NA,1,"n","n",0,"mismatch",1,"prac",29,1,1,"663.5449999994598",3629659
"sv020003","sv020003","male",1996,"university","Tri.png","Tri","triangle","三角形","triangle",NA,NA,1,"m","m",0,"match",1,"prac",30,1,1,"781.6150000016205",3632846
"sv020003","sv020003","male",1996,"university","Tri.png","Tri","triangle","五边形","pentagon",NA,NA,1,"n","n",0,"mismatch",1,"prac",31,1,1,"577.5250000003725",3635828
"sv020003","sv020003","male",1996,"university","Squ.png","Squ","square","正方形","square",NA,NA,1,"m","m",0,"match",1,"prac",32,1,1,"489.7999999993481",3638725
"sv020003","sv020003","male",1996,"university","Squ.png","Squ","square","正方形","square",NA,NA,1,"m","m",0,"match",1,"prac",33,1,1,"434.7300000009127",3641565
"sv020003","sv020003","male",1996,"university","Pen.png","Pen","pentagon","三角形","triangle",NA,NA,1,"n","n",0,"mismatch",1,"prac",34,1,1,"545.5949999997392",3644518
"sv020003","sv020003","male",1996,"university","Pen.png","Pen","pentagon","正方形","square",NA,NA,1,"n","n",0,"mismatch",1,"prac",35,1,1,"551.0799999991432",3647473
"sv020003","sv020003","male",1996,"university","Squ.png","Squ","square","三角形","triangle",NA,NA,1,"n","n",0,"mismatch",1,"prac",36,1,1,"519.4700000011362",3650398
"sv020003","sv020003","male",1996,"university","Tri.png","Tri","triangle","正方形","square",NA,NA,1,"n","n",0,"mismatch",1,"prac",37,1,1,"576.1099999998696",3653382
"sv020003","sv020003","male",1996,"university","Cir.png","Cir","circular","圆形","circular",NA,NA,1,"m","n",0,"match",1,"prac",38,0,0,"634.0400000009686",3656423
"sv020003","sv020003","male",1996,"university","Cir.png","Cir","circular","三角形","triangle",NA,NA,1,"n","n",0,"mismatch",1,"prac",39,1,1,"520.8150000013411",3659348
"sv020003","sv020003","male",1996,"university","Cir.png","Cir","circular","正方形","square",NA,NA,1,"n","n",0,"mismatch",1,"prac",40,1,1,"578.5699999998324",3662332
"sv020003","sv020003","male",1996,"university","Cir.png","Cir","circular","三角形","triangle",NA,NA,1,"n","n",0,"mismatch",1,"prac",41,1,1,"694.5149999991991",3665431
"sv020003","sv020003","male",1996,"university","Pen.png","Pen","pentagon","五边形","pentagon",NA,NA,1,"m","n",0,"match",1,"prac",42,0,0,"753.2900000005029",3668588
"sv020003","sv020003","male",1996,"university","Pen.png","Pen","pentagon","正方形","square",NA,NA,1,"n","m",0,"mismatch",1,"prac",43,0,0,"492.5550000006333",3671486
"sv020003","sv020003","male",1996,"university","Squ.png","Squ","square","五边形","pentagon",NA,NA,1,"n","n",0,"mismatch",1,"prac",44,1,1,"749.3250000006519",3674642
"sv020003","sv020003","male",1996,"university","Tri.png","Tri","triangle","三角形","triangle",NA,NA,1,"m","n",0,"match",1,"prac",45,0,0,"721.5450000003912",3677770
"sv020003","sv020003","male",1996,"university","Squ.png","Squ","square","三角形","triangle",NA,NA,1,"n","n",0,"mismatch",1,"prac",46,1,1,"635.9600000013597",3680812
"sv020003","sv020003","male",1996,"university","Tri.png","Tri","triangle","正方形","square",NA,NA,1,"n","n",0,"mismatch",1,"prac",47,1,1,"875.4250000002794",3684092
"sv020003","sv020003","male",1996,"university","Cir.png","Cir","circular","圆形","circular",NA,NA,1,"m","m",0,"match",1,"prac",48,1,1,"461.9199999999255",3686961
"sv020003","sv020003","male",1996,"university","Pen.png","Pen","pentagon","三角形","triangle",NA,NA,1,"n","n",0,"mismatch",1,"prac",49,1,1,"606.1750000007451",3689973
"sv020003","sv020003","male",1996,"university","Tri.png","Tri","triangle","三角形","triangle",NA,NA,1,"m","m",0,"match",1,"prac",50,1,1,"983.5750000001863",3693363
"sv020003","sv020003","male",1996,"university","Pen.png","Pen","pentagon","五边形","pentagon",NA,NA,1,"m","n",0,"match",1,"prac",51,0,0,"635.6450000004843",3696402
"sv020003","sv020003","male",1996,"university","Tri.png","Tri","triangle","圆形","circular",NA,NA,1,"n","n",0,"mismatch",1,"prac",52,1,1,"694.6150000002235",3699501
"sv020003","sv020003","male",1996,"university","Tri.png","Tri","triangle","五边形","pentagon",NA,NA,1,"n","n",0,"mismatch",1,"prac",53,1,1,"720.6700000008568",3702629
"sv020003","sv020003","male",1996,"university","Squ.png","Squ","square","三角形","triangle",NA,NA,1,"n","n",0,"mismatch",1,"prac",54,1,1,"666.4149999995716",3705701
"sv020003","sv020003","male",1996,"university","Cir.png","Cir","circular","圆形","circular",NA,NA,1,"m","m",0,"match",1,"prac",55,1,1,"695.2099999999627",3708802
"sv020003","sv020003","male",1996,"university","Cir.png","Cir","circular","圆形","circular",NA,NA,1,"m","m",0,"match",1,"prac",56,1,1,"577.6600000006147",3711785
"sv020003","sv020003","male",1996,"university","Tri.png","Tri","triangle","五边形","pentagon",NA,NA,1,"n","n",0,"mismatch",1,"prac",57,1,1,"720.1999999997206",3714912
"sv020003","sv020003","male",1996,"university","Tri.png","Tri","triangle","三角形","triangle",NA,NA,1,"m","n",0,"match",1,"prac",58,0,0,"664.659999998752",3717982
"sv020003","sv020003","male",1996,"university","Pen.png","Pen","pentagon","正方形","square",NA,NA,1,"n","m",0,"mismatch",1,"prac",59,0,0,"1009.0099999993108",3721400
"sv020003","sv020003","male",1996,"university","Cir.png","Cir","circular","圆形","circular",NA,NA,1,"m","m",0,"match",1,"prac",60,1,1,"462.0600000000559",3724268
"sv020003","sv020003","male",1996,"university","Tri.png","Tri","triangle","正方形","square",NA,NA,1,"n","m",0,"mismatch",1,"formal",1,0,0,"766.6349999997765",3743687
"sv020003","sv020003","male",1996,"university","Tri.png","Tri","triangle","正方形","square",NA,NA,1,"n","n",0,"mismatch",1,"formal",2,1,1,"516.6200000005774",3745408
"sv020003","sv020003","male",1996,"university","Pen.png","Pen","pentagon","五边形","pentagon",NA,NA,1,"m","m",0,"match",1,"formal",3,1,1,"512.1350000007078",3747122
"sv020003","sv020003","male",1996,"university","Pen.png","Pen","pentagon","圆形","circular",NA,NA,1,"n","n",0,"mismatch",1,"formal",4,1,1,"536.7049999986775",3748862
"sv020003","sv020003","male",1996,"university","Cir.png","Cir","circular","圆形","circular",NA,NA,1,"m","m",0,"match",1,"formal",5,1,1,"482.52999999932945",3750547
"sv020003","sv020003","male",1996,"university","Tri.png","Tri","triangle","正方形","square",NA,NA,1,"n","n",0,"mismatch",1,"formal",6,1,1,"564.5549999987707",3752316
"sv020003","sv020003","male",1996,"university","Cir.png","Cir","circular","三角形","triangle",NA,NA,1,"n","n",0,"mismatch",1,"formal",7,1,1,"625.3699999996461",3754144
"sv020003","sv020003","male",1996,"university","Pen.png","Pen","pentagon","圆形","circular",NA,NA,1,"n","n",0,"mismatch",1,"formal",8,1,1,"481.96499999891967",3755828
"sv020003","sv020003","male",1996,"university","Squ.png","Squ","square","五边形","pentagon",NA,NA,1,"n","n",0,"mismatch",1,"formal",9,1,1,"565.2449999996461",3757598
"sv020003","sv020003","male",1996,"university","Tri.png","Tri","triangle","正方形","square",NA,NA,1,"n","n",0,"mismatch",1,"formal",10,1,1,"596.5899999993853",3759398
"sv020003","sv020003","male",1996,"university","Cir.png","Cir","circular","圆形","circular",NA,NA,1,"m","m",0,"match",1,"formal",11,1,1,"453.60500000044703",3761055
"sv020003","sv020003","male",1996,"university","Cir.png","Cir","circular","圆形","circular",NA,NA,1,"m","m",0,"match",1,"formal",12,1,1,"422.5800000000745",3762681
"sv020003","sv020003","male",1996,"university","Cir.png","Cir","circular","三角形","triangle",NA,NA,1,"n","n",0,"mismatch",1,"formal",13,1,1,"507.72499999962747",3764392
"sv020003","sv020003","male",1996,"university","Tri.png","Tri","triangle","三角形","triangle",NA,NA,1,"m","m",0,"match",1,"formal",14,1,1,"657.7000000015832",3766252
"sv020003","sv020003","male",1996,"university","Squ.png","Squ","square","正方形","square",NA,NA,1,"m","m",0,"match",1,"formal",15,1,1,"597.1100000003353",3768051
"sv020003","sv020003","male",1996,"university","Squ.png","Squ","square","五边形","pentagon",NA,NA,1,"n","n",0,"mismatch",1,"formal",16,1,1,"625.5550000006333",3769879
"sv020003","sv020003","male",1996,"university","Cir.png","Cir","circular","圆形","circular",NA,NA,1,"m","m",0,"match",1,"formal",17,1,1,"453.16499999910593",3771535
"sv020003","sv020003","male",1996,"university","Squ.png","Squ","square","正方形","square",NA,NA,1,"m","m",0,"match",1,"formal",18,1,1,"654.8599999989383",3773392
"sv020003","sv020003","male",1996,"university","Cir.png","Cir","circular","三角形","triangle",NA,NA,1,"n","n",0,"mismatch",1,"formal",19,1,1,"565.5900000003166",3775161
"sv020003","sv020003","male",1996,"university","Tri.png","Tri","triangle","三角形","triangle",NA,NA,1,"m","n",0,"match",1,"formal",20,0,0,"452.35500000137836",3776816
"sv020003","sv020003","male",1996,"university","Cir.png","Cir","circular","三角形","triangle",NA,NA,1,"n","n",0,"mismatch",1,"formal",21,1,1,"682.8500000010245",3778702
"sv020003","sv020003","male",1996,"university","Cir.png","Cir","circular","圆形","circular",NA,NA,1,"m","m",0,"match",1,"formal",22,1,1,"511.660000000149",3780415
"sv020003","sv020003","male",1996,"university","Cir.png","Cir","circular","圆形","circular",NA,NA,1,"m","m",0,"match",1,"formal",23,1,1,"481.66999999945983",3782099
"sv020003","sv020003","male",1996,"university","Cir.png","Cir","circular","圆形","circular",NA,NA,1,"m","m",0,"match",1,"formal",24,1,1,"451.64999999897555",3783755
"sv020003","sv020003","male",1996,"university","Pen.png","Pen","pentagon","五边形","pentagon",NA,NA,1,"m","m",0,"match",1,"formal",25,1,1,"596.3100000009872",3785553
"sv020003","sv020003","male",1996,"university","Cir.png","Cir","circular","圆形","circular",NA,NA,1,"m","m",0,"match",1,"formal",26,1,1,"538.2000000006519",3787294
"sv020003","sv020003","male",1996,"university","Pen.png","Pen","pentagon","圆形","circular",NA,NA,1,"n","n",0,"mismatch",1,"formal",27,1,1,"508.839999998454",3789005
"sv020003","sv020003","male",1996,"university","Squ.png","Squ","square","正方形","square",NA,NA,1,"m","m",0,"match",1,"formal",28,1,1,"567.7750000013039",3790776
"sv020003","sv020003","male",1996,"university","Squ.png","Squ","square","五边形","pentagon",NA,NA,1,"n","m",0,"mismatch",1,"formal",29,0,0,"538.0549999992363",3792518
"sv020003","sv020003","male",1996,"university","Cir.png","Cir","circular","三角形","triangle",NA,NA,1,"n","n",0,"mismatch",1,"formal",30,1,1,"623.320000000298",3794343
"sv020003","sv020003","male",1996,"university","Cir.png","Cir","circular","三角形","triangle",NA,NA,1,"n","n",0,"mismatch",1,"formal",31,1,1,"538.3299999991432",3796085
"sv020003","sv020003","male",1996,"university","Cir.png","Cir","circular","三角形","triangle",NA,NA,1,"n","n",0,"mismatch",1,"formal",32,1,1,"538.9099999992177",3797826
"sv020003","sv020003","male",1996,"university","Pen.png","Pen","pentagon","五边形","pentagon",NA,NA,1,"m","m",0,"match",1,"formal",33,1,1,"568.7749999999069",3799597
"sv020003","sv020003","male",1996,"university","Squ.png","Squ","square","正方形","square",NA,NA,1,"m","m",0,"match",1,"formal",34,1,1,"827.5350000006147",3801627
"sv020003","sv020003","male",1996,"university","Cir.png","Cir","circular","圆形","circular",NA,NA,1,"m","m",0,"match",1,"formal",35,1,1,"482.4650000007823",3803312
"sv020003","sv020003","male",1996,"university","Tri.png","Tri","triangle","正方形","square",NA,NA,1,"n","n",0,"mismatch",1,"formal",36,1,1,"508.98000000044703",3805022
"sv020003","sv020003","male",1996,"university","Pen.png","Pen","pentagon","圆形","circular",NA,NA,1,"n","n",0,"mismatch",1,"formal",37,1,1,"652.7950000017881",3806878
"sv020003","sv020003","male",1996,"university","Cir.png","Cir","circular","圆形","circular",NA,NA,1,"m","m",0,"match",1,"formal",38,1,1,"626.0349999996834",3808708
"sv020003","sv020003","male",1996,"university","Pen.png","Pen","pentagon","圆形","circular",NA,NA,1,"n","m",0,"mismatch",1,"formal",39,0,0,"508.6450000000186",3810419
"sv020003","sv020003","male",1996,"university","Tri.png","Tri","triangle","正方形","square",NA,NA,1,"n","n",0,"mismatch",1,"formal",40,1,1,"537.7949999985285",3812159
"sv020003","sv020003","male",1996,"university","Squ.png","Squ","square","正方形","square",NA,NA,1,"m","m",0,"match",1,"formal",41,1,1,"541.339999999851",3813903
"sv020003","sv020003","male",1996,"university","Cir.png","Cir","circular","圆形","circular",NA,NA,1,"m","m",0,"match",1,"formal",42,1,1,"481.83000000054017",3815586
"sv020003","sv020003","male",1996,"university","Squ.png","Squ","square","五边形","pentagon",NA,NA,1,"n","n",0,"mismatch",1,"formal",43,1,1,"653.1100000012666",3817441
"sv020003","sv020003","male",1996,"university","Squ.png","Squ","square","五边形","pentagon",NA,NA,1,"n","n",0,"mismatch",1,"formal",44,1,1,"481.1099999989383",3819125
"sv020003","sv020003","male",1996,"university","Tri.png","Tri","triangle","三角形","triangle",NA,NA,1,"m","n",0,"match",1,"formal",45,0,0,"594.944999998901",3820925
"sv020003","sv020003","male",1996,"university","Pen.png","Pen","pentagon","五边形","pentagon",NA,NA,1,"m","m",0,"match",1,"formal",46,1,1,"490.0649999999441",3822617
"sv020003","sv020003","male",1996,"university","Cir.png","Cir","circular","三角形","triangle",NA,NA,1,"n","n",0,"mismatch",1,"formal",47,1,1,"566.1150000016205",3824386
"sv020003","sv020003","male",1996,"university","Pen.png","Pen","pentagon","五边形","pentagon",NA,NA,1,"m","m",0,"match",1,"formal",48,1,1,"569.8500000000931",3826159
"sv020003","sv020003","male",1996,"university","Tri.png","Tri","triangle","三角形","triangle",NA,NA,1,"m","n",0,"match",1,"formal",49,0,0,"595.7950000013225",3827956
"sv020003","sv020003","male",1996,"university","Cir.png","Cir","circular","圆形","circular",NA,NA,1,"m","m",0,"match",1,"formal",50,1,1,"453.22999999905005",3829612
"sv020003","sv020003","male",1996,"university","Tri.png","Tri","triangle","正方形","square",NA,NA,1,"n","n",0,"mismatch",1,"formal",51,1,1,"565.2150000007823",3831381
"sv020003","sv020003","male",1996,"university","Squ.png","Squ","square","正方形","square",NA,NA,1,"m","m",0,"match",1,"formal",52,1,1,"482.4599999990314",3833065
"sv020003","sv020003","male",1996,"university","Tri.png","Tri","triangle","正方形","square",NA,NA,1,"n","n",0,"mismatch",1,"formal",53,1,1,"798.5100000007078",3835066
"sv020003","sv020003","male",1996,"university","Cir.png","Cir","circular","三角形","triangle",NA,NA,1,"n","n",0,"mismatch",1,"formal",54,1,1,"684.2250000010245",3836952
"sv020003","sv020003","male",1996,"university","Tri.png","Tri","triangle","三角形","triangle",NA,NA,1,"m","m",0,"match",1,"formal",55,1,1,"454.3250000006519",3838608
"sv020003","sv020003","male",1996,"university","Tri.png","Tri","triangle","三角形","triangle",NA,NA,1,"m","m",0,"match",1,"formal",56,1,1,"480.60499999905005",3840293
"sv020003","sv020003","male",1996,"university","Cir.png","Cir","circular","圆形","circular",NA,NA,1,"m","m",0,"match",1,"formal",57,1,1,"480.89000000059605",3841977
"sv020003","sv020003","male",1996,"university","Cir.png","Cir","circular","三角形","triangle",NA,NA,1,"n","n",0,"mismatch",1,"formal",58,1,1,"537.8300000010058",3843717
"sv020003","sv020003","male",1996,"university","Tri.png","Tri","triangle","正方形","square",NA,NA,1,"n","n",0,"mismatch",1,"formal",59,1,1,"710.9599999999627",3845631
"sv020003","sv020003","male",1996,"university","Pen.png","Pen","pentagon","圆形","circular",NA,NA,1,"n","n",0,"mismatch",1,"formal",60,1,1,"654.055000001099",3847488
"sv020003","sv020003","male",1996,"university","Tri.png","Tri","triangle","正方形","square",NA,NA,1,"n","n",0,"mismatch",1,"formal",61,1,1,"538.8450000011362",3849229
"sv020003","sv020003","male",1996,"university","Cir.png","Cir","circular","圆形","circular",NA,NA,1,"m","m",0,"match",1,"formal",62,1,1,"454.0649999999441",3850886
"sv020003","sv020003","male",1996,"university","Tri.png","Tri","triangle","正方形","square",NA,NA,1,"n","n",0,"mismatch",1,"formal",63,1,1,"592.7799999988638",3852683
"sv020003","sv020003","male",1996,"university","Pen.png","Pen","pentagon","圆形","circular",NA,NA,1,"n","m",0,"mismatch",1,"formal",64,0,0,"538.5649999990128",3854426
"sv020003","sv020003","male",1996,"university","Squ.png","Squ","square","正方形","square",NA,NA,1,"m","m",0,"match",1,"formal",65,1,1,"539.6699999999255",3856168
"sv020003","sv020003","male",1996,"university","Cir.png","Cir","circular","圆形","circular",NA,NA,1,"m","n",0,"match",1,"formal",66,0,0,"593.1149999997579",3857965
"sv020003","sv020003","male",1996,"university","Tri.png","Tri","triangle","三角形","triangle",NA,NA,1,"m","n",0,"match",1,"formal",67,0,0,"597.5400000009686",3859764
"sv020003","sv020003","male",1996,"university","Pen.png","Pen","pentagon","圆形","circular",NA,NA,1,"n","n",0,"mismatch",1,"formal",68,1,1,"603.4900000016205",3861571
"sv020003","sv020003","male",1996,"university","Tri.png","Tri","triangle","三角形","triangle",NA,NA,1,"m","m",0,"match",1,"formal",69,1,1,"453.81999999890104",3863228
"sv020003","sv020003","male",1996,"university","Tri.png","Tri","triangle","正方形","square",NA,NA,1,"n","n",0,"mismatch",1,"formal",70,1,1,"652.8249999992549",3865083
